,text,label_name,label
5963,نماینده کارگران کارخانه ایران پوپلین رشت که ماهحقوقشونرو ندادند معترض شدند ، بعد مدیرعامل کارخانه نزدیک عید اخراجشونکرده تصورشمسخته نزدیک عید ، حقوقتوندنبعدم که اعتراضکنی اخراجتکنن اینه وضع کارگران ما,SAD,4
7441,واقعا حضور بعضی فیلمها توی جشنواره عجیبه,SURPRISE,5
418,خیلی کشک خوشطعم و بینظیرهممنون که موجود کردین,HAPPY,2
2958,کار اشپزیروسریترمیکنهسالاساز هم هست,HAPPY,2
7705,مرسی,HAPPY,2
4785,انقدر بدم میاد موقع تولد تبریکگفتن ، به طرف میگید مرسی که به دنیا اومدی آدم باید بگه خواهشمیکنم ؟ یا مثلا این تنها کاریه که ازمبرمیومد ؟,HATE,3
6790,چطوری عقدهای,ANGRY,0
7310,مسخره بود,ANGRY,0
7540,عجب دوره زمانهای شده,SURPRISE,5
4057,عجب برف قشنگی تو,HAPPY,2
7401,وااایمنم فوبیای گربه دارم,FEAR,1
7279,حقانیت تیم برتر و فوتبال واقعی ، دلچسب و تهاجمی رو الاهلی در بازی امروز خود با استقلال ثابت کرد,HAPPY,2
3632,تاریخ انقضائ محصول گذشته است,ANGRY,0
3783,بچهاآصفریگف دولت نپذیرفته ، باید از مجلس بخوایم دوفوریتی رو اجراکنه بچهاکم کاری نکنید برید زنگ بزنیدبخداتوییت الان درد,SAD,4
6202,و تو چه میدانی که برنج پاک و حلال چیست ؟ دانهای است که در دهه نود خورشیدی در ایران پیدا نمیشود بعضیگویند تخمش را کلاغ خورده و برخی هم به بیت آقا مشکوک هستند خلاصه یک بخور بخوری کردهاند که الان دختران این سرزمین از شرمنداشتن پوشک و نوار بهداشتی ، بیرون از خانهنمیروند زندگی سگی,ANGRY,0
3304,حتما خرید کنید خیلی با کیفیت و عالی هست,HAPPY,2
475,سال میلادی بر همه مبارک و به امید آزادی ایران و ایرانی,HAPPY,2
8280,درکشمیکنم منم هر روز بازخواست میشمبابت فراموشکاریم,SAD,4
1962,چون امروز روز محسنه محسن _ شکاری IRGCterorrists مهسا _ امینی,SAD,4
941,از عکسش خیلی خوشکلتر ممنون از دیجی عزیز,HAPPY,2
6759,خدا رحمتشونکنه ، جاشونبهشت باشه انشاالله,SAD,4
3386,اگر اینترنت قطعه و کشتار صورت گرفته تو این خبر رو از کجا گرفتی از قبرستون,ANGRY,0
8025,اخ اخگفتی انقدربدممیومدظهرامیخوابیدن,HATE,3
4841,حیوونخونگی بجز گربه و سگ چی خوبه ؟ مو نداشته باشه ، کلا از مو بدم میاد,HATE,3
5893,این دخترااشتباه میکننامیدی ب حمایت مردای این امت نداشته باشن این مردم فقط تخصصخایهمالی خایهخوری آدمفروشی ضعیفکشی دارن هر کسی زرنگه فقط فرار کنه از این کشور شاید بقیه عمر چهار روز خوش ببینیم,ANGRY,0
5878,گاهی هم باید چهل سال بگذره تا بفهمیداگواکینگ برای اینه که سگه لذتببره ، نه صاحبش,HAPPY,2
5628,هنوز هم پافشاری میکنید که سند و آموزش عمومی ، ترویج این رابطهها و خیانت به دین است ؟ تا کی میخواهید با پنهان کاری در این مسائل ، انسانها بخصوص دختران کم سن را قربانی کنید ؟ میدانید چقدر از تجاوزها ، بیماریهای مقاربتی ، حاملگیها از عدم شناخت صحیح در مورد روابط جنسیست ؟,SAD,4
1497,و من از هر از دستدادنیمیترسم بمون و منو از ترسهام نجات بده,SAD,4
6440,دیروز یکی از دوستامرفت تهران که بره جایی سر کار ، شب رسید تو خیابون یکی میاد کنارش یکی هم از پشتاترمیگیرن جلو دهنشبیهوشمیشه همهوسیلههاش و یهگوشیآیفون پلاس و کلی لوازم و کولهرو میبرن اعصابمحسابی بهمریخته,ANGRY,0
3901,اصلا شب به اون چشماتخوابنرسهبتومیخواممهتاب نرسه,ANGRY,0
1647,با عقل هم آب عشق به یک جو نمیرود بیچاره من که ساخته از آب و آتشم شهریار دیماه,SAD,4
5334,رفتم خلاصهبازیای ایران تو جام جهانی ردیدم اعصابمخورد شد همه همین کاروکنن,ANGRY,0
539,قیمت گوشی نسبت به هم ردههای خودش خیلی زیاده,ANGRY,0
7935,یعنی میخت حلال این سگصهیونیزمها,ANGRY,0
7985,خیلی دوست دارم شرکتکنم اما چون زیاد کتابخوان نیستم میترسمبیام و اونجا دچار ضربه روحی بشم پس نمیام,FEAR,1
3515,حجمشزیازهبوشمخوبه محصول کار امدیه,HAPPY,2
4458,بهار بیا و با خودت کمی شادی بیار لطفا,SAD,4
3063,متاسفانه سرعت شارژ غیر قابل قبول هست,ANGRY,0
4050,از تمام کسانی که دوستشاندارم میترسم ، میترسمکه بمیرند,FEAR,1
7086,چه وحشتناک,FEAR,1
7177,چرا ؟,SURPRISE,5
5033,قسمت ترسناک زندگیماونجاست که نمیدونماین روزاییکه دارنمیگذرن ، روزهای خوبم هستن یا بد,FEAR,1
3254,وقتی بدستمرسید امتحانشکردم نرممنگنه میکنه,HAPPY,2
5582,مشکلتچیه کهروز طبیعت سیزده را بدر کنیم با لذت و حفاظت از طبیعت بینظیرکشورمان ، از امروز پاکسازی را هم جدی بگیریم و شکراین نعمت,HAPPY,2
2827,بسیار عالیهستش حتما پیشنهاد میکنم,HAPPY,2
4064,ای کاش این ترس جدایی با ما نبود,FEAR,1
6419,عجب بوی سو سن و یاسمنیمیاد تنگی نفس گرفتم,SURPRISE,5
2679,گفتی که بهدلشکستگاننزدیکم منه دل شکستهرو دریاب ؛ ای دوست,SAD,4
7489,تازهی چیز دیگه هم هست ، هرچقددلتبخوادمیتونیاختلاس و تجاوز کنی بعد فرار کنی ، این اپشن و هیچ کشوری نداره,ANGRY,0
1109,پایتخت اوکراین کییف ، موردحمله موشکهای نیروی هوایی روسیه قرار گرفت اخبارجبهه مقاومت,FEAR,1
5054,امیدوارم هفتهای پر از موفقیت رو سپری کنید ، به دور از این همه دغدغههای سیاسی ، اجتماعی و بخصوص اقتصادی ، شنبه جراحی _ پنج _ صبح پرانرژی _ امیدوار _ به _ آینده,HAPPY,2
2864,پیشنهاد میکنم بگیرید اصلا پشیموننمیشید,HAPPY,2
6994,من تمام قسمتهای زندگیرومیتونمبگم چندین بار چندین قسمتخطرناکشوگفتم و خیلی خوب نشد بعدش اتفاقهای خوبی نیوفتادولینمیترسماینی که هستم مال تمام اون اتفاقهای خوب و بد گذشته هست,HAPPY,2
6170,هم نظر ظاهری و هم نظر کیفیت عالیبودسرماخوردهباشیپاشی ببینی ناهار نداری غمانگیز نیست ؟,SAD,4
174,غباری که از غمتنهایی نشسته روی قلبم بارون چیه سیل نمیتونهبشوره دانشگاه _ شریف MahsaAmini,SAD,4
6299,سلطان _ سکه اعدام شد ولی دادگاه علنیاش پخش نشد قیمت سکه به یک میلیون تومان برنگشت دفاعیات متهم منتشر نشد مسئولان بانک فروشنده سکه محاکمه نشدند سندی از انتقال دارایی او به بیتالمال منتشر نشد از همه مهمتر مردم اقناع نشدند چقدر راحت اعداممیکنیم وجدانمان,SAD,4
1346,فریاد که آن ساقی شکرلب سرمست دانست که مخمورم و جامی نفرستاد,SAD,4
1086,زاهدان بسیجی سپاهی داعش ما شمایی سیل جمعیت در تظاهرات امروز مردم زاهدان,ANGRY,0
7823,منکجامترسناکه ؟,FEAR,1
2299,ازنظر قیمت واقعا ارزش خرید داره نسبت به جنسش,HAPPY,2
3997,ستاره تیم ملی در هتلاینترکونتینانتال قرنطینهشد www link com,FEAR,1
5844,مسئولانچندبار خبر صیادی _ چینیها در خلیجفارسرو رد کردند اما بهگفته منابع محلی در بوشهر ، نه تنها این روند جریان داره که برداشت و صادرکردن میگو توسط چینیها باعث شده تقریبا میگو تو بازار این شهر نایاب شده علاوهبراین بسیاری از ماهیگیران بوشهری بیکار شده و اجازه صید ندارند,SAD,4
4561,یه دختر عمو دارم که از من سال کوچیکتره و به طرز عجیبی صداش مثل صدای منه ، به این صورت که وقتی باهاش صحبتمیکنماعصابمخورد میشه ، انگار صدام برمیگرده سمت خودم یااینکه وقتی به یکی دیگهوویسمیده و من میشنوم ساعت به این فکر میکنم که من کی این وویسرو واسه طرف فرستادم,ANGRY,0
8115,یا ابرفزلنکنهجن بوده من اینجا ترسیدم,FEAR,1
490,تا الان داشتم یه فیلممیدیدم واقعا عصابخورد کنی بود بامداد,SAD,4
6967,وایخداااااااااا زهرا از امیرعلی دور باش یه هفته مواظب خودت باش,SAD,4
5484,آن عشق که در پرده بماند به چهارزد ؟ عشق است و همین لذت اظهار و دگر هیچ,HAPPY,2
2983,اگه دوشنبه تعطیل نشه نهایتا بتونمنام و نامخانوادگیم و بنویسم تو برگه امتحان,FEAR,1
6221,فقط خندهی نامجونروخندشکراشدارم IVoteBTSBBMAs,HAPPY,2
5970,من باید خشم و ناراحتیمرو به آدمی که سببشه بروز بدم ، اینجوریاون آدمم فرصت دفاع از خودش رو داره ، وگرنه تا ابد از اون آدم بدم میاد و هیچ وقتنمیتونمدوسشبدارم متاسفانه این قضیه راجع به نزدیکترین آدمایزندگیم صدق میکنه,SAD,4
